"$1,4010330794,07,08,13,04,28,59,28407649N,076578852E,00.2,76,67948,A# 11020 2013-08-07 10:00:54"
"$1,4010330794,07,08,13,04,33,58,28407638N,076578881E,00.2,198,67948,A# 11020 2013-08-07 10:05:54"
"$1,4010330794,07,08,13,04,38,59,28407677N,076578912E,00.2,255,67948,A# 11020 2013-08-07 10:10:55"
"$1,4010330794,07,08,13,04,43,59,28407653N,076578927E,00.7,39,67948,A# 11020 2013-08-07 10:15:55"
"$1,4010330794,07,08,13,04,48,58,28407656N,076578866E,00.3,131,67948,A# 11020 2013-08-07 10:20:55"
"$1,4010330794,07,08,13,04,53,59,28407493N,076578938E,00.3,94,67948,A# 11020 2013-08-07 10:25:56"
"$1,4010330794,07,08,13,05,53,58,28407677N,076578899E,00.4,225,67948,A# 11020 2013-08-07 10:30:57"
"$1,4010330794,08,08,13,09,46,59,28405447N,077085322E,00.0,71,67984,A# 11020 2013-08-08 14:53:12"
